slug,symbol,name,date,ranknow,open,high,low,close,volume,market,close_ratio
ethereum,ETH,Ethereum,2017-01-09,3,10.31,10.78,10.14,10.33,25718300,906044584,0.2969
ethereum,ETH,Ethereum,2017-01-10,3,10.37,10.69,10.29,10.55,10879700,926031183,0.65
ethereum,ETH,Ethereum,2017-01-11,3,10.54,10.66,9.46,9.72,26823500,853319722,0.2167
ethereum,ETH,Ethereum,2017-01-12,3,9.72,10.08,9.18,9.86,30453800,866237622,0.7556
ethereum,ETH,Ethereum,2017-01-13,3,9.83,9.85,9.51,9.77,25066600,858481082,0.7647
ethereum,ETH,Ethereum,2017-01-14,3,9.79,9.89,9.44,9.65,20085800,847990590,0.4667
ethereum,ETH,Ethereum,2017-01-15,3,9.83,10,9.6,9.9,14837900,870948977,0.75
ethereum,ETH,Ethereum,2017-01-16,3,9.88,9.93,9.58,9.64,14937400,847706513,0.1714
ethereum,ETH,Ethereum,2017-01-17,3,9.64,10.61,9.54,10.3,18391900,906597925,0.7103
ethereum,ETH,Ethereum,2017-01-18,3,10.3,10.52,9.94,10.23,10788200,900365728,0.5
ethereum,ETH,Ethereum,2017-01-19,3,10.24,10.44,10.18,10.4,8347550,915611849,0.8462
ethereum,ETH,Ethereum,2017-01-20,3,10.39,10.76,10.35,10.6,10992800,933854252,0.6098
ethereum,ETH,Ethereum,2017-01-21,3,10.6,10.98,10.58,10.91,11937600,961383820,0.825
ethereum,ETH,Ethereum,2017-01-22,3,10.91,10.97,10.58,10.7,8678620,943567856,0.3077
ethereum,ETH,Ethereum,2017-01-23,3,10.71,10.84,10.67,10.82,7267210,954275900,0.8824
ethereum,ETH,Ethereum,2017-01-24,3,10.73,10.77,10.57,10.63,8327330,938004330,0.3
ethereum,ETH,Ethereum,2017-01-25,3,10.62,10.62,10.48,10.57,6751450,932866678,0.6429
ethereum,ETH,Ethereum,2017-01-26,3,10.57,10.67,10.51,10.59,8465020,934844928,0.5
ethereum,ETH,Ethereum,2017-01-27,3,10.58,10.61,10.44,10.54,7189170,930599699,0.5882
ethereum,ETH,Ethereum,2017-01-28,3,10.54,10.58,10.43,10.56,6580700,933378690,0.8667
ethereum,ETH,Ethereum,2017-01-29,3,10.56,10.57,10.45,10.48,4689950,926548657,0.25
ethereum,ETH,Ethereum,2017-01-30,3,10.49,10.71,10.47,10.57,8042180,934593362,0.4167
ethereum,ETH,Ethereum,2017-01-31,3,10.56,10.75,10.55,10.73,11648700,948748952,0.9
ethereum,ETH,Ethereum,2017-02-01,3,10.74,10.85,10.56,10.73,12852200,949491718,0.5862
ethereum,ETH,Ethereum,2017-02-02,3,10.74,10.89,10.55,10.82,10172500,957731836,0.7941
ethereum,ETH,Ethereum,2017-02-03,3,10.81,11.11,10.76,11.11,12897800,984019776,1
ethereum,ETH,Ethereum,2017-02-04,3,11.13,11.5,11.13,11.43,14139500,1012625893,0.8108
ethereum,ETH,Ethereum,2017-02-05,3,11.44,11.49,11.32,11.35,5942960,1005855021,0.1765
ethereum,ETH,Ethereum,2017-02-06,3,11.35,11.48,11.34,11.39,5695440,1009440330,0.3571
ethereum,ETH,Ethereum,2017-02-07,3,11.43,11.61,11.41,11.52,7629640,1020961130,0.55
ethereum,ETH,Ethereum,2017-02-08,3,11.54,11.63,11.24,11.43,9688630,1013867331,0.4872
ethereum,ETH,Ethereum,2017-02-09,3,11.44,11.6,10.67,11.03,18400300,978825690,0.3871
ethereum,ETH,Ethereum,2017-02-10,3,11.05,11.34,10.78,11.28,11914200,1001069228,0.8929
ethereum,ETH,Ethereum,2017-02-11,3,11.29,11.43,11.24,11.35,7544520,1007694076,0.5789
ethereum,ETH,Ethereum,2017-02-12,3,11.35,11.4,11.3,11.4,6264900,1012466457,1
ethereum,ETH,Ethereum,2017-02-13,3,11.38,11.39,11.17,11.27,7216520,1001304093,0.4545
ethereum,ETH,Ethereum,2017-02-14,3,11.29,13.33,11.29,13.03,42911500,1157709435,0.8529
ethereum,ETH,Ethereum,2017-02-15,3,13.04,13.04,12.64,12.92,18464700,1148742628,0.7
ethereum,ETH,Ethereum,2017-02-16,3,12.92,12.92,12.54,12.9,38002600,1147726668,0.9474
ethereum,ETH,Ethereum,2017-02-17,3,12.9,12.91,12.66,12.68,11636500,1127915204,0.08
ethereum,ETH,Ethereum,2017-02-18,3,12.71,12.83,12.68,12.81,9370010,1140211197,0.8667
ethereum,ETH,Ethereum,2017-02-19,3,12.82,12.87,12.71,12.76,7799740,1136008890,0.3125
ethereum,ETH,Ethereum,2017-02-20,3,12.77,12.9,12.43,12.43,12994400,1107158285,0
ethereum,ETH,Ethereum,2017-02-21,3,12.34,12.77,12.21,12.67,15183300,1128781640,0.8214
ethereum,ETH,Ethereum,2017-02-22,3,12.69,12.76,12.55,12.6,10360900,1123050433,0.2381
ethereum,ETH,Ethereum,2017-02-23,3,12.6,13.21,12.56,13.12,14522300,1169783161,0.8615
ethereum,ETH,Ethereum,2017-02-24,3,13.13,13.23,12.88,13.07,19574400,1165715765,0.5429
ethereum,ETH,Ethereum,2017-02-25,3,13.06,13.72,12.98,13.55,18533900,1208911983,0.7703
ethereum,ETH,Ethereum,2017-02-26,3,13.52,14.54,13.4,14.52,20307500,1296040794,0.9825
ethereum,ETH,Ethereum,2017-02-27,3,14.51,15.68,14.27,15.4,31667000,1374757041,0.8014
ethereum,ETH,Ethereum,2017-02-28,3,15.45,16.06,15.12,15.82,65478900,1412825288,0.7447
ethereum,ETH,Ethereum,2017-03-01,3,15.85,17.37,15.56,17.35,44927500,1550251865,0.989
ethereum,ETH,Ethereum,2017-03-02,3,17.36,19.35,16.95,19.03,83627104,1701011948,0.8667
ethereum,ETH,Ethereum,2017-03-03,3,19.04,20.67,18.41,19.46,95863400,1739949803,0.4646
ethereum,ETH,Ethereum,2017-03-04,3,19.52,20.06,18.62,18.62,27341900,1665411583,0
ethereum,ETH,Ethereum,2017-03-05,3,18.5,19.42,18.23,19.3,26816300,1727148626,0.8992
ethereum,ETH,Ethereum,2017-03-06,3,19.28,20.1,19.11,19.61,32432700,1754907794,0.5051
ethereum,ETH,Ethereum,2017-03-07,3,19.58,19.63,18.64,18.89,37972200,1691307055,0.2525
ethereum,ETH,Ethereum,2017-03-08,3,18.88,18.88,16.65,16.65,44304600,1491498830,0
ethereum,ETH,Ethereum,2017-03-09,3,16.64,17.87,16.37,17.75,31418400,1590879625,0.92
ethereum,ETH,Ethereum,2017-03-10,3,17.74,19.66,17.68,19.33,87506800,1732837145,0.8333
ethereum,ETH,Ethereum,2017-03-11,3,19.37,21.59,19.01,21.47,69150096,1925342939,0.9535
ethereum,ETH,Ethereum,2017-03-12,3,21.46,23.44,21.38,23.44,74628896,2102276260,1
ethereum,ETH,Ethereum,2017-03-13,3,23.5,30.6,23.5,28.59,255488000,2565583285,0.7169
ethereum,ETH,Ethereum,2017-03-14,3,28.57,29.93,27.32,28.65,101797000,2572014998,0.5096
ethereum,ETH,Ethereum,2017-03-15,3,28.65,35.06,28.43,35.06,170344000,3147689118,1
ethereum,ETH,Ethereum,2017-03-16,3,35.36,47.17,35.36,46.35,454417984,4162873752,0.9306
ethereum,ETH,Ethereum,2017-03-17,3,45.93,55.11,38.21,46.83,497534016,4207676009,0.5101
ethereum,ETH,Ethereum,2017-03-18,3,46.87,46.87,31.7,34.16,262180000,3070500515,0.1622
ethereum,ETH,Ethereum,2017-03-19,3,35.53,47,35.34,44.74,239430000,4022867100,0.8062
ethereum,ETH,Ethereum,2017-03-20,3,44.83,46.23,42.44,43.39,154700992,3902862599,0.2507
ethereum,ETH,Ethereum,2017-03-21,3,43.51,44.26,42.37,43.15,91265400,3882154700,0.4127
ethereum,ETH,Ethereum,2017-03-22,3,43.12,43.52,39.69,42.34,113952000,3811229796,0.6919
ethereum,ETH,Ethereum,2017-03-23,3,42.57,44.75,41.3,43.68,100724000,3932863932,0.6899
ethereum,ETH,Ethereum,2017-03-24,3,43.64,54.14,43.21,53.11,297046016,4783511280,0.9058
ethereum,ETH,Ethereum,2017-03-25,3,53.58,53.58,48.31,51.25,223059008,4617794703,0.5579
ethereum,ETH,Ethereum,2017-03-26,3,50.77,51.8,49.28,50.52,106859000,4553738462,0.4921
ethereum,ETH,Ethereum,2017-03-27,3,51.31,52.46,48.93,49.67,118978000,4478238274,0.2096
ethereum,ETH,Ethereum,2017-03-28,3,49.71,50.96,49.15,50.77,97745296,4579693493,0.895
ethereum,ETH,Ethereum,2017-03-29,3,50.57,53.87,50.55,53.13,144998000,4793424049,0.7771
ethereum,ETH,Ethereum,2017-03-30,3,53.12,53.31,51.87,52.21,86885696,4711996588,0.2361
ethereum,ETH,Ethereum,2017-03-31,3,51.75,51.77,47.38,50.04,151416000,4517835716,0.6059
ethereum,ETH,Ethereum,2017-04-01,3,50.03,51.93,48.88,50.7,92461904,4579187936,0.5967
ethereum,ETH,Ethereum,2017-04-02,3,50.74,51.27,45.43,48.75,134604000,4404475423,0.5685
ethereum,ETH,Ethereum,2017-04-03,3,48.82,48.82,43.41,44.36,190512992,4009009196,0.1756
ethereum,ETH,Ethereum,2017-04-04,3,43.92,45.74,41.72,44.64,157568000,4036201194,0.7264
ethereum,ETH,Ethereum,2017-04-05,3,44.66,47.84,44.54,45.3,119733000,4097477788,0.2303
ethereum,ETH,Ethereum,2017-04-06,3,45.22,45.64,40.9,43.24,147120000,3912317959,0.4937
ethereum,ETH,Ethereum,2017-04-07,3,42.87,44.04,41.65,42.16,81474704,3815963046,0.2134
ethereum,ETH,Ethereum,2017-04-08,3,41.8,45.21,41.73,44.31,74138800,4011422381,0.7414
ethereum,ETH,Ethereum,2017-04-09,3,44.28,44.49,42.89,43.27,55143000,3918563431,0.2375
ethereum,ETH,Ethereum,2017-04-10,3,43.28,44.14,42.42,43.44,44061500,3935103268,0.593
ethereum,ETH,Ethereum,2017-04-11,3,43.5,44.25,43.3,43.41,38303300,3933886291,0.1158
ethereum,ETH,Ethereum,2017-04-12,3,43.46,47.23,43.11,46.29,88045696,4196302994,0.7718
ethereum,ETH,Ethereum,2017-04-13,3,46.31,50.91,46.31,50.22,157200000,4554299452,0.85
ethereum,ETH,Ethereum,2017-04-14,3,49.97,50.05,46.76,47.57,91674400,4315878957,0.2462
ethereum,ETH,Ethereum,2017-04-15,3,47.65,49.57,47.18,49.1,66207800,4455916490,0.8033
ethereum,ETH,Ethereum,2017-04-16,3,49.04,49.14,48.19,48.72,31343800,4422644315,0.5579
ethereum,ETH,Ethereum,2017-04-17,3,48.66,48.75,48.05,48.3,44013300,4386552041,0.3571
ethereum,ETH,Ethereum,2017-04-18,3,48.32,51.03,48.3,50.71,78748496,4606307174,0.8828
ethereum,ETH,Ethereum,2017-04-19,3,50.73,50.95,47.26,48.31,76281000,4389519738,0.2846
ethereum,ETH,Ethereum,2017-04-20,3,48.13,49.99,48.13,49.67,79600896,4515241563,0.828
ethereum,ETH,Ethereum,2017-04-21,3,49.64,49.66,48.14,48.22,45048300,4385105012,0.0526
ethereum,ETH,Ethereum,2017-04-22,3,48.18,48.74,48.17,48.55,37357600,4416442028,0.6667
ethereum,ETH,Ethereum,2017-04-23,3,48.59,48.89,48.17,48.49,36234000,4412126295,0.4444
ethereum,ETH,Ethereum,2017-04-24,3,48.87,50.18,48.87,50.03,55580600,4553943109,0.8855
ethereum,ETH,Ethereum,2017-04-25,3,50.07,50.3,49.81,49.89,38264600,4542708761,0.1633
ethereum,ETH,Ethereum,2017-04-26,3,49.91,53.44,49.91,52.72,104884000,4801851008,0.796
ethereum,ETH,Ethereum,2017-04-27,3,52.81,62.17,52.29,62.17,246775008,5664157655,1
ethereum,ETH,Ethereum,2017-04-28,3,62.23,70.85,62.13,70.16,346545984,6394355247,0.9209
ethereum,ETH,Ethereum,2017-04-29,3,71.39,71.9,66.78,68.38,165448000,6233911088,0.3125
ethereum,ETH,Ethereum,2017-04-30,3,68.54,79.02,68.35,79.02,229944992,7206669917,1
ethereum,ETH,Ethereum,2017-05-01,3,79.32,82.52,73.09,76.3,376841984,6960466482,0.3404
ethereum,ETH,Ethereum,2017-05-02,3,76.65,79.35,74.38,77.26,193772992,7050941746,0.5795
ethereum,ETH,Ethereum,2017-05-03,3,77.25,80.1,75.76,79.72,141922000,7277279246,0.9124
ethereum,ETH,Ethereum,2017-05-04,3,79.72,97.56,79.43,96.98,366847008,8856050446,0.968
ethereum,ETH,Ethereum,2017-05-05,3,96.73,103.23,92.22,94.4,331928000,8622992171,0.198
ethereum,ETH,Ethereum,2017-05-06,3,94.91,97.88,90.95,97.81,151462000,8937843151,0.9899
ethereum,ETH,Ethereum,2017-05-07,3,97.87,98.24,89.87,94.01,183295008,8592854298,0.4946
ethereum,ETH,Ethereum,2017-05-08,3,93.75,95.14,89.51,91.42,231344000,8359085414,0.3393
ethereum,ETH,Ethereum,2017-05-09,3,91.23,93.06,80.39,91.16,363433984,8338258352,0.85
ethereum,ETH,Ethereum,2017-05-10,3,91.15,92.85,85.29,89.52,145602000,8191083680,0.5595
ethereum,ETH,Ethereum,2017-05-11,3,89.77,102.55,88.48,89.88,132722000,8226220249,0.0995
ethereum,ETH,Ethereum,2017-05-12,3,89.43,93.12,88.66,88.66,145824992,8116816184,0
ethereum,ETH,Ethereum,2017-05-13,3,88.69,93.81,86.66,90.84,88742200,8319066651,0.5846
ethereum,ETH,Ethereum,2017-05-14,3,90.87,91.25,89.61,90.79,66046600,8317148601,0.7195
ethereum,ETH,Ethereum,2017-05-15,3,90.78,95.43,86.83,92.41,170999008,8468960166,0.6488
ethereum,ETH,Ethereum,2017-05-16,3,92.39,93.56,89.12,89.44,152284992,8198722531,0.0721
ethereum,ETH,Ethereum,2017-05-17,3,89.25,91.27,84.43,89.86,183031008,8239948169,0.7939
ethereum,ETH,Ethereum,2017-05-18,3,89.84,97.37,89.84,96.91,196236992,8888797357,0.9389
ethereum,ETH,Ethereum,2017-05-19,3,97.05,133.56,97.05,129.53,626945024,11884632930,0.8896
ethereum,ETH,Ethereum,2017-05-20,3,129.22,133.64,124.7,126.52,331455008,11612447946,0.2036
ethereum,ETH,Ethereum,2017-05-21,3,127.54,159.03,125.89,157.94,570361024,14500421529,0.9671
ethereum,ETH,Ethereum,2017-05-22,3,158.17,201.75,152.47,174.26,1188909952,16004156112,0.4422
ethereum,ETH,Ethereum,2017-05-23,3,170.82,183.55,169.93,181.95,530708992,16715702521,0.8825
ethereum,ETH,Ethereum,2017-05-24,3,182.65,228.37,182.45,190.05,561014016,17464735543,0.1655
ethereum,ETH,Ethereum,2017-05-25,3,189.85,210.98,170.51,174.45,943636992,16036165877,0.0974
ethereum,ETH,Ethereum,2017-05-26,3,175.22,193.69,150.28,160.4,792457984,14749889600,0.2331
ethereum,ETH,Ethereum,2017-05-27,3,159.82,166.95,120.44,157.76,1217059968,14511207045,0.8024
ethereum,ETH,Ethereum,2017-05-28,3,158.82,179.93,157.6,170.51,717971008,15689192548,0.5781
ethereum,ETH,Ethereum,2017-05-29,3,170.13,197.13,164.53,194.91,718828032,17939882189,0.9319
ethereum,ETH,Ethereum,2017-05-30,3,195.61,233.71,189.29,231.91,1586669952,21352550184,0.9595
ethereum,ETH,Ethereum,2017-05-31,3,231.58,236.96,215.57,230.67,1271600000,21244817139,0.7059
ethereum,ETH,Ethereum,2017-06-01,3,230.89,236.22,214.48,222.24,812924032,20474652879,0.3569
ethereum,ETH,Ethereum,2017-06-02,3,222.29,229.41,219.58,223.77,469532000,20622162299,0.4262
ethereum,ETH,Ethereum,2017-06-03,3,223.46,225.97,219.42,224.38,427896000,20683715605,0.7573
ethereum,ETH,Ethereum,2017-06-04,3,224.12,250.41,223.98,245.33,753820032,22622207553,0.8078
ethereum,ETH,Ethereum,2017-06-05,3,245.26,249.47,243.05,248.46,435660000,22917910489,0.8427
ethereum,ETH,Ethereum,2017-06-06,3,248.6,267.51,246.84,264.47,741553024,24401181121,0.8529
ethereum,ETH,Ethereum,2017-06-07,3,264.26,264.67,254.04,258.07,461648992,23818300202,0.3791
ethereum,ETH,Ethereum,2017-06-08,3,257.99,262.25,253.98,261.67,385494016,24157329921,0.9299
ethereum,ETH,Ethereum,2017-06-09,3,261.75,282.76,261.75,281.74,557985984,26018098658,0.9515
ethereum,ETH,Ethereum,2017-06-10,3,282.01,350.26,282.01,337.67,1611629952,31192780483,0.8155
ethereum,ETH,Ethereum,2017-06-11,3,338.79,353.01,318.17,340.61,1373219968,31473965821,0.6441
ethereum,ETH,Ethereum,2017-06-12,3,341.16,414.76,341.16,401.49,2882650112,37110948644,0.8197
ethereum,ETH,Ethereum,2017-06-13,3,395.69,411.18,370.06,397.54,1717379968,36756801123,0.6683
ethereum,ETH,Ethereum,2017-06-14,3,397.59,399.32,342.21,359.05,1272579968,33208658542,0.2949
ethereum,ETH,Ethereum,2017-06-15,3,358.51,364.44,300.7,361.93,2463450112,33485258152,0.9606
ethereum,ETH,Ethereum,2017-06-16,3,361.18,373.05,341.42,370.23,1096280064,34263095462,0.9108
ethereum,ETH,Ethereum,2017-06-17,3,369.88,379.41,364,379.41,904652992,35124053707,1
ethereum,ETH,Ethereum,2017-06-18,3,379.52,390.58,368.84,371.46,904702976,34398150201,0.1205
ethereum,ETH,Ethereum,2017-06-19,3,371.86,377.11,369.76,370.06,685171968,34278915230,0.0408
ethereum,ETH,Ethereum,2017-06-20,3,370.33,377.97,350.94,359.01,1020390016,33260958885,0.2986
ethereum,ETH,Ethereum,2017-06-21,3,359.54,361.34,319.48,336.87,1420130048,31222823000,0.4154
ethereum,ETH,Ethereum,2017-06-22,3,337.73,342.03,330.62,336.37,925766976,31185326164,0.5039
ethereum,ETH,Ethereum,2017-06-23,3,336.48,348.01,334.99,341.74,593206976,31691908924,0.5184
ethereum,ETH,Ethereum,2017-06-24,3,341.63,343.62,322.09,323.7,673585024,30027238696,0.0748
ethereum,ETH,Ethereum,2017-06-25,3,323.47,332.79,284.65,303.25,1186880000,28138409364,0.3864
ethereum,ETH,Ethereum,2017-06-26,3,302.95,311.46,238.65,272.69,2081810048,25309759968,0.4675
ethereum,ETH,Ethereum,2017-06-27,3,272.69,293.09,227.14,293.09,1973869952,27211279055,1
ethereum,ETH,Ethereum,2017-06-28,3,293.04,333.1,276.41,327.93,2056550016,30454577323,0.9088
ethereum,ETH,Ethereum,2017-06-29,3,328.37,330.71,297.37,302.88,1508579968,28136918558,0.1653
ethereum,ETH,Ethereum,2017-06-30,3,303.15,315.17,288.44,294.92,1011800000,27404731861,0.2424
ethereum,ETH,Ethereum,2017-07-01,3,293.35,293.75,268.62,274.6,1089200000,25524313603,0.238
ethereum,ETH,Ethereum,2017-07-02,3,275.12,295.51,262.52,287.99,1123330048,26776243984,0.7721
ethereum,ETH,Ethereum,2017-07-03,3,288.41,291.1,281.18,282.9,851408000,26310761677,0.1734
ethereum,ETH,Ethereum,2017-07-04,3,282.19,287.39,273.11,273.3,687691008,25425860777,0.0133
ethereum,ETH,Ethereum,2017-07-05,3,273.1,275.13,261.45,268.77,790256000,25011710285,0.5351
ethereum,ETH,Ethereum,2017-07-06,3,268.86,278.48,265.51,270.55,623080000,25179348911,0.3886
ethereum,ETH,Ethereum,2017-07-07,3,270.35,273.94,244.17,245.99,687251968,22900134646,0.0611
ethereum,ETH,Ethereum,2017-07-08,3,245.89,273.48,236.55,251.7,754958016,23443013086,0.4102
ethereum,ETH,Ethereum,2017-07-09,3,251.82,255.1,242.14,242.14,505118016,22559120946,0
ethereum,ETH,Ethereum,2017-07-10,3,243.01,243.07,196.96,215.36,937219008,20069373698,0.399
ethereum,ETH,Ethereum,2017-07-11,3,211.52,220.29,183.39,197.4,1440950016,18401040701,0.3797
ethereum,ETH,Ethereum,2017-07-12,3,197.15,230.77,189.59,230.77,1241190016,21517152174,1
ethereum,ETH,Ethereum,2017-07-13,3,231.81,231.81,200.07,209.73,828489024,19560300930,0.3043
ethereum,ETH,Ethereum,2017-07-14,3,209.53,211.1,187.37,199.66,749382016,18625794688,0.5179
ethereum,ETH,Ethereum,2017-07-15,3,199.71,200.16,170.65,170.65,810451968,15923953593,0
ethereum,ETH,Ethereum,2017-07-16,3,169.57,172.01,133.72,157.36,1516889984,14687441605,0.6174
ethereum,ETH,Ethereum,2017-07-17,3,159.99,194.75,158.04,193.42,1669500032,18057735704,0.9638
ethereum,ETH,Ethereum,2017-07-18,3,195.03,267.99,182.06,234.39,2709260032,21887962776,0.609
ethereum,ETH,Ethereum,2017-07-19,3,234.94,245.65,191.74,199.7,2328790016,18653610729,0.1477
ethereum,ETH,Ethereum,2017-07-20,3,205.42,233.9,203.22,227.26,2224999936,21233651866,0.7836
ethereum,ETH,Ethereum,2017-07-21,3,226.06,235.12,213.01,218.3,1006129984,20401709506,0.2393
ethereum,ETH,Ethereum,2017-07-22,3,217.86,232.7,216.87,229.48,618259968,21451273566,0.7966
ethereum,ETH,Ethereum,2017-07-23,3,229.12,231.68,217.72,225.95,649614976,21127295409,0.5895
ethereum,ETH,Ethereum,2017-07-24,3,226.29,227.54,222.45,224.71,431691008,21016755177,0.444
ethereum,ETH,Ethereum,2017-07-25,3,224.37,225.32,195.85,206.71,1095760000,19338262506,0.3685
ethereum,ETH,Ethereum,2017-07-26,3,207.09,210.77,194.78,203.95,717692032,19085332800,0.5735
ethereum,ETH,Ethereum,2017-07-27,3,204.86,206.44,201.26,204.32,393283008,19124468250,0.5907
ethereum,ETH,Ethereum,2017-07-28,3,204.32,204.9,192.3,193.12,562571008,18081289103,0.0651
ethereum,ETH,Ethereum,2017-07-29,3,193.34,208.68,179.65,205.79,824355008,19272280500,0.9004
ethereum,ETH,Ethereum,2017-07-30,3,206.74,208.54,196.15,197.98,596233984,18545669554,0.1477
ethereum,ETH,Ethereum,2017-07-31,3,197.4,203.87,193.41,203.87,569414016,19102596755,1
ethereum,ETH,Ethereum,2017-08-01,3,204.69,227.74,204.69,226.77,1585330048,21252988047,0.9579
ethereum,ETH,Ethereum,2017-08-02,3,227.01,229.51,218.12,219.95,632606016,20618746852,0.1607
ethereum,ETH,Ethereum,2017-08-03,3,220.18,228.29,219.89,225.34,557217024,21128736918,0.6488
ethereum,ETH,Ethereum,2017-08-04,3,225.31,227.62,222.06,223.07,539782976,20920682038,0.1817
ethereum,ETH,Ethereum,2017-08-05,3,222.85,256.51,221.95,256.51,1332999936,24061766194,1
ethereum,ETH,Ethereum,2017-08-06,3,256.42,271.05,252.85,261.57,1482979968,24541904159,0.4791
ethereum,ETH,Ethereum,2017-08-07,3,261.24,271.96,256.69,269.18,935726976,25262099071,0.8179
ethereum,ETH,Ethereum,2017-08-08,3,269.1,298.91,266.8,296.77,1502409984,27857712299,0.9334
ethereum,ETH,Ethereum,2017-08-09,3,297.63,318.72,276.69,296.03,2638579968,27794475648,0.4601
ethereum,ETH,Ethereum,2017-08-10,3,296.96,306.59,289.93,295.89,1076819968,27788165832,0.3577
ethereum,ETH,Ethereum,2017-08-11,3,294.49,309.21,294.49,308.86,953576000,29013166489,0.9762
ethereum,ETH,Ethereum,2017-08-12,3,308.71,317.56,307.9,310.6,1111650048,29183139234,0.2795
ethereum,ETH,Ethereum,2017-08-13,3,310.37,310.82,289.31,298.06,1369369984,28011760531,0.4068
ethereum,ETH,Ethereum,2017-08-14,3,298.03,306.81,296.41,300.1,864390976,28209451117,0.3548
ethereum,ETH,Ethereum,2017-08-15,3,299.95,300.41,279.33,289.82,1051800000,27249639651,0.4976
ethereum,ETH,Ethereum,2017-08-16,3,289.82,303.41,285.39,302.27,967643008,28426961863,0.9367
ethereum,ETH,Ethereum,2017-08-17,3,302.8,311.03,300.25,301.46,909494016,28357573570,0.1122
ethereum,ETH,Ethereum,2017-08-18,3,301.7,307.96,292.5,295.59,936160000,27812276026,0.1999
ethereum,ETH,Ethereum,2017-08-19,3,296.18,301.67,286.18,297.47,860201984,27995885731,0.7289
ethereum,ETH,Ethereum,2017-08-20,3,296.64,301.43,291.58,301.43,571947008,28375046491,1
ethereum,ETH,Ethereum,2017-08-21,3,300.48,347.05,297.23,321.59,2448969984,30280406340,0.489
ethereum,ETH,Ethereum,2017-08-22,3,321.05,327.36,297.91,314.79,1336400000,29646659314,0.5732
ethereum,ETH,Ethereum,2017-08-23,3,315.27,324.21,314.54,317.52,811990016,29911326162,0.3082
ethereum,ETH,Ethereum,2017-08-24,3,317.45,327.96,317.08,325.61,697665024,30680964300,0.784
ethereum,ETH,Ethereum,2017-08-25,3,326.11,336.4,325.8,331.92,760329024,31281210162,0.5774
ethereum,ETH,Ethereum,2017-08-26,3,331.99,334.98,327.92,333.88,514180992,31472781162,0.8442
ethereum,ETH,Ethereum,2017-08-27,3,334.36,347.89,334.36,347.89,633369984,32799991739,1
ethereum,ETH,Ethereum,2017-08-28,3,350.04,352.05,338.41,347.75,854318976,32792635350,0.6848
ethereum,ETH,Ethereum,2017-08-29,3,347.96,373.76,347.79,370.67,1220029952,34961063278,0.881
ethereum,ETH,Ethereum,2017-08-30,3,369.47,388.75,361.97,378.48,1333319936,35705639885,0.6165
ethereum,ETH,Ethereum,2017-08-31,3,378.44,386.14,376.35,383.04,706254016,36142706814,0.6834
ethereum,ETH,Ethereum,2017-09-01,3,383.47,390.04,383.47,387.74,874222016,36593410761,0.6499
ethereum,ETH,Ethereum,2017-09-02,3,387.82,389.35,328.1,348.98,1483600000,32942250738,0.3409
ethereum,ETH,Ethereum,2017-09-03,3,350.23,366.49,332.23,347.48,986265984,32807142041,0.4451
ethereum,ETH,Ethereum,2017-09-04,3,347.13,347.13,279.94,295.17,1801689984,27873682151,0.2267
ethereum,ETH,Ethereum,2017-09-05,3,297.57,318.57,268.29,312.99,1551049984,29562162666,0.889
ethereum,ETH,Ethereum,2017-09-06,3,313.8,334.66,313.49,334.34,1058830016,31584914370,0.9849
ethereum,ETH,Ethereum,2017-09-07,3,333.52,333.52,319.94,329.43,718624000,31127463390,0.6988
ethereum,ETH,Ethereum,2017-09-08,3,329.64,329.64,285.16,296.5,1098780032,28021550341,0.2549
ethereum,ETH,Ethereum,2017-09-09,3,296.17,299.89,287.22,294.4,528620992,27829435118,0.5667
ethereum,ETH,Ethereum,2017-09-10,3,294.06,294.76,268.97,288.75,698326016,27300089799,0.767
ethereum,ETH,Ethereum,2017-09-11,3,289.74,300.69,286.68,294.53,571307008,27852586150,0.5603
ethereum,ETH,Ethereum,2017-09-12,3,294.63,311.2,287.23,291.46,753144000,27568017613,0.1765
ethereum,ETH,Ethereum,2017-09-13,3,291.12,291.12,260.61,277.11,921692032,26215830135,0.5408
ethereum,ETH,Ethereum,2017-09-14,3,276.59,280.84,213.91,213.91,1184589952,20240633669,0
ethereum,ETH,Ethereum,2017-09-15,3,215.22,258.65,195.04,250.46,1935699968,23704566170,0.8712
ethereum,ETH,Ethereum,2017-09-16,3,250.87,262.59,238.22,246.52,711737024,23336257868,0.3406
ethereum,ETH,Ethereum,2017-09-17,3,245.85,257,235.24,251.75,427452000,23835888183,0.7587
ethereum,ETH,Ethereum,2017-09-18,3,252.23,293.5,252.23,293.5,1127750016,27794233413,1
ethereum,ETH,Ethereum,2017-09-19,3,293.66,295.77,274.48,282.8,646908992,26787085258,0.3908
ethereum,ETH,Ethereum,2017-09-20,3,282.02,290.89,278.05,283.74,421404000,26881372918,0.4431
ethereum,ETH,Ethereum,2017-09-21,3,283.26,286.61,255.02,258.58,601265984,24502550354,0.1127
ethereum,ETH,Ethereum,2017-09-22,3,258.11,270.54,256.22,264.31,430080992,25049676632,0.5649
ethereum,ETH,Ethereum,2017-09-23,3,264.6,286.17,261.12,286.17,450934016,27125537826,1
ethereum,ETH,Ethereum,2017-09-24,3,286.21,292.95,278.13,282.48,571411008,26780610986,0.2935
ethereum,ETH,Ethereum,2017-09-25,3,282.22,293.52,281.88,292.33,483160992,27718684465,0.8978
